id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
917,Senkottan,සෙන්කොට්ටන්,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසීම්බුල,,,Sinhala,Sinhala Novel,
918,Kanda uda gindara,කන්ද උඩ ගින්දර,Jackson Anthoney,ජැක්සන් ඇන්තනී,,,Sinhala,Sinhala Novel,
919,Kasawakantaka,කසාවකණ්ටක,Chandana Kariyawasam,චන්දන කාරියවසම්,,,Sinhala,Sinhala Novel,
920,Thihatha,තිහත,Surathda mel,සුරත් ද මෙල්,,,Sinhala,Sinhala Novel,
921,Surathal sathunge roga,සුරතල් සතුන්ගේ රෝග,Dr.Isuru anjula perera,වෛද්‍ය ඉසුරු අංජුල පෙරේරා,,,Sinhala,Other,
922,Sri rawanna puwatha,ශ්‍රී රවණා පුවත,Badraji mahinda jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,,Sinhala,Sinhala Novel,
923,Ayale giya sithaka satahan,අයාලේ ගිය සිතක සටහන්,Tissa abesekara,තිස්ස අබේසේකර,,,Sinhala,Other,
924,Christy,ක්‍රිස්ටි,Catherine Marshall LeSourd,කැතරින් මාෂල්,Ganga Niroshani Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
925,Christy 2,ක්‍රිස්ටි 2,Catherine Marshall LeSourd,කැතරින් මාෂල්,Ganga niroshani suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
926,Robinson Crusoe,රොබින්සන් කෲසෝ,Daniel Defoe,ඩැනියෙල් ඩෙෆෝ,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
927,Kisiwak Ithiri Natha,කිසිවක් ඉතිරි නැත,Fedrik Fosaith,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
928,Frankenstein,ෆ්‍රැන්කන්ස්ටයින්,Mary Shelley,මේරි ෂෙලී,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
929,Montezumazs Daughter,Montezumazs Daughter,Sir Henry Hhaggard,සර් හෙන්රි හාගාර්ඩ්,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,English Translation Novel,Novel
930,Lublinaye Indrajalikaya,ලුබ්ලින්හි ඉන්ද්‍රජාලිකයා,Isaac Bashewis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Neel Luckey Kristoper,නීල් ලකී ක්‍රිස්ටෝපර්,Sinhala,English Translation Novel,
931,Piyesi Kawluwa,පියැසි කවුළුව,Josey Saramago,ජෝසේ සරමාගො,subashini Chaturika,සුභාෂිනී චතුරිකා,Sinhala,English Translation Novel,
932,Muhuda Yata Diwaina,මුහුද යට දිවයින,Isabel Allende,ඉසබෙල් අයියන්දේ,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
933,Waguru Bima,වගුරු බිම,,,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
934,Diyamanthi Malaya,දියමන්ති මාලය,,,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
935,Iti Bolaya,ඉටි බෝලය,Guy De Maupassant,ගයි ද මෝපසාං,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
936,Haaduwa,හාදුව,Anton Pavlovitch Tchehov,ඇන්ටන් චෙකොව්,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
937,Makar Chudra,මකාර් චුඩ්රා,Maxim Gorky,මැක්සිම් ගෝර්කි,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
938,Rupa Wiparyasaya,රූප විපර්යාසය,Franz Kafka,ෆ්‍රාන්ස් කැෆ්කා,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
939,Bawa Turu Yata,බව තුරු යට,Samarawera wijesinghe,සමරවීර විජයසිංහ,,,Sinhala,Sinhala Novel,
940,Malaka Suwada Siwsiya Gaw Aseya,මලක සුවඳ සිව්සිය ගව් ඇසෙයා,Piyadasa Welikannage,පියදාස වෙලිකන්නගේ,,,Sinhala,Sinhala Novel,
941,Fing,ෆිං,David Williams,ඩේවිඩ් වොලියම්ස්,Upali ubayasekara,උපාලි උපයසේකර,Sinhala,English Translation Children,
942,Lalanayanaya,ලාලානයනය,Sannasgala,සන්නස්ගල,,,Sinhala,Sinhala Novel,
943,Awasan Awadi karanna,අවසන් අවදි කරන්න,,,Damitha Nipunajith,දමිත නිපුනජිත්,Sinhala,Science Fiction,
944,Bomba Thunak,බෝම්බ තුනක්,Muthumudalige Nissanka`,මුතුමුදලිගේ නිශ්ශංක,,,Sinhala,Sinhala Novel,
945,Horowpathane 1 weni D.R.O.,හොරොව්පතානේ 1 වෙනි ඩී.ආර්.ඕ.,A.P.A.Gunasekara,ඒ.පී.ඒ. ගුණසේකර,,,Sinhala,Sinhala Novel,
946,Emil thawamath lonneberiiye,එමිල් තවමත් ලොන්බර්ග් පලාතේ,Astrid Lindgren,ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්,Vijitha Gunarathna,විජිත ගුණරත්න,Sinhala,English Translation Children,
947,Pawrubendi Rajjya,පවුරුබැඳි රාජ්‍යය,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,,Sinhala,Sinhala Novel,
948,Sulange Geethaya,සුළඟේ ගීතය,Thurley Fowler,තර්ලි ෆවුලර්,Priyanka Kahawanugoda,ප්‍රියංකා කහවනුගොඩ,Sinhala,English Translation Novel,
949,Sithuwamen Nerapu Kindurek,සිතුවමෙන් නෙරපූ කිඳුරෙක්,Sumudu Niragi Senewirathna,සුමුදු නිරාගි සෙනෙවිරත්න,,,Sinhala,Sinhala Short Stories,
950,Peedithayo,පීඩිතයෝ,Mariano Azuela,මරියානෝ අසුයෙලා,Indika Gunawardana,ඉන්දික ගුණවර්ධන,Sinhala,English Translation Novel,
951,Maranaye Rala Neguma,මරණයේ රළ නැගුම,Olga Tokarczuk,ඔල්ගා තොකර්චුක්,Rasmika Mandawala,රශ්මිකා මණ්ඩවල,Sinhala,English Translation Novel,
952,Ran Makuna,රන් මකුණා,Edgar Allen Po,එඩ්ගාර් ඇලන් පෝ,K.G.Karunathilake,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short stories,
953,Prasenajith,ප්‍රසේනජිත්,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,,Sinhala,Sinhala Novel,
954,Dutimi Nethin Kasup Nirind,දුටිමි නෙතින් කසුප් නිරිඳු,Rupa Sriyani Ekanayaka,රූපා ශ්‍රීයානි ඒකනායක,,,Sinhala,Sinhala Novel,
955,Nariya,නරියා,Fedrik Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
956,Marenna Kalin,මැරෙන්න කලින්,Jinidu Padma Sri Bandara,ජිනිඳු පද්ම ශ්‍රී බණ්ඩාර,,,Sinhala,Sinhala Novel,
957,Govi Rajjuruwo,ගොවි රජ්ජුරුවෝ,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
958,Alejandro Mytha ge sebe jivithaya,ඇලෙජැන්ඩ්‍රෝ මායිටාගේ සැබෑ ජීවිතය,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
959,Visekari,විසේකාරි,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
960,Ran dewagana,රන් දේවගන,Chandana Mendis,චන්දන මෙන්ඩිස්,,,Sinhala,English Translation Novel,
961,Johansburg kara,ජොහැන්නස්බර්ග් කරා,Beverly Naidu,බෙවර්ලි නායිඩු,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
962,Gewena thura reya maha wesi adaheluni,ගෙවෙන තුරා රැය මහ වැසි ඇදහැලුණි,Buddhadeva Bose,බුද්ධදේව් බෝස්,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
963,Pituwahalweema,පිටුවහල්වීම,Herta Muller,හර්ටා මුලර්,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
964,Rasthu April,රතු අප්‍රේල්,Santiago Roncagliolo,සන්තියාගෝ රොන්කැග්ලියොලෝ,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
965,Jacob nnam borukiyanna,යාකොබ් නම් බොරුකියන්නා,Jurek Becker,යූරෙක් බෙකර්,D M S Ariyarathne,ඩී.එම්.එස්. ආරියරත්න,Sinhala,English Translation Novel,
966,Daiva Mahimaya,දෛව මහිමය,Oliver Goldsmith,ඔලිවර් ගෝල්ඩ්ස්මිත්,R P Wijesinghe,ආර්.පී. විජේසිංහ,Sinhala,English Translation Novel,
967,Hiru besa giya pahu,හිරු බැස ගිය පහු,Chinuwa Achibe,චිනුවා අචබේ,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
968,Michael K ge kaladawasa,මයිකල් කේගේ කාලදවස,J M Coetzee,ජේ.එම්. කොට්සි,S Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
969,Rahas Kumanthranaya,රහස් කුමන්ත්‍රණය,W E Jones,ඩබ්ලිව්.ඊ. ජෝන්ස්,P B Senanayake,පී.බී. සේනානායක,Sinhala,English Translation Novel,
970,Me Miniseku nam,මේ මිනිසෙකු නම්,Primo Levi,ප්‍රීමෝ ලෙවී,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
971,Artemis,ආර්ටිමිස්,Andy Weir,ඇන්ඩි වෙයාර්,Prabhath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,
972,Etha atheethyata giya americanuwa,ඈත අතීතයට ගිය ඇමරිකානුවා,Mark Twain,මාර්ක් ටුවෙන්,Rani Senarathna,රාණි සේනාරත්න,Sinhala,English Translation Novel,
973,Shiva,ශිව,Amish Tripathi,අමිෂ් ත්‍රිපාති,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
974,Ivatt,ඉවෙට්,Gee de mopashan,ගයි ද මෝපසාං,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,French Translation,
975,Dandana Kandaura,දඬුවම් කඳවුර,,ෆ්‍රාන්ස් කැෆ්කා,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
976,Abirahas Vidda Chithraya,අබිරහස් විද්ද චිත්‍රය,Nicoloi Vasilivich Gogol,නිකොලායි ගොගොල්,K G Karunathilake,කේ.ජී. කරුණාතිලක,Sinhala,Russian Translation Short Stories,
977,Wikl Horawa,විකල් හෝරාව,Gabrial Garshiya Markesh,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
978,Maranaye Thenithalawa,මරණයේ තැනිතලාව,Michail Bulgakov,මිහායිල් බුල්ගාකොව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
979,Hitlarge SS Hamudawa,හිට්ලර්ගේ SS හමුදාව,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Abhaya Hewawasam,අභය හේවාවසම්,Sinhala,English Translation Novel,
980,Unupan saha thawath ktha,උනුපන් සහ තවත් කතා,Konsthanthin Pawsthowsky,කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි,Jayntha Lal Rathnasekara,ජයන්ත ලාල් රත්නසේකර,Sinhala,Russian Translation Short Stories,
981,Yashodawa,යශෝධරා,Jayasena Jayakody,ජයසේන ජයකොඩි,,,Sinhala,Sinhala Novel,
982,Badde Kulawamiya,බැද්දේ කුලවමිය,Roopa Sriyani Ekanayake,රූපා ශ්‍රීයානි ඒකනායක,,,Sinhala,Sinhala Novel,
983,Goliyath Asipatha,ගොලියත් අසිපත,David Wood,ඩේවිඩ් වුඩ්,Sudath Rohan,සුදත් රොහාන්,Sinhala,English Translation Novel,
984,Weeduru Maligawa,වීදුරු මාලිගාව,Amitav Ghosh,අමිතාව් ගෝෂ්,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
985,Dahasgawdura,දහස්ගව්දුර,Josef M Bauer,ජෝසෙප් එම්. බවර්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
986,Unabata Kuduwe Kurulla,උණබට කූඩුවේ කුරුල්ලා,Hazel Gaynor,හේසල් ගේනර්,Aruni Shafeero,අරුණි ශෆීරෝ,Sinhala,English Translation Novel,
987,Kaha Una,කහ උණ,Laurie Halse Anderson,ලෝරි හල්ස් ඇන්ඩර්සන්,N.P.Wijerathna,එන්.පී. විජේරත්න,Sinhala,English Translation Novel,
988,Sodisi Warenthuwa,සෝදිසි වරෙන්තුව,Patric Modiano,පැට්‍රික් මොඩියානෝ,S.Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
989,Bethimathge Asipatha,බැතිමත්ගේ අසිපත,Jonthn Maberry,ජොනතන් මැබෙරි,Susitha Ruwan,සුසිත රුවන්,Sinhala,English Translation Novel,
990,Welikathare Sinhaya,වැලි කතරේ සිංහයා,Umar Mukthar,යූමර් මුක්තාර්,Upali Leelarathna,උපාලි ලීලාරත්න,Sinhala,English Translation Novel,
991,Mahalla saha Iringu Pelaya,මහල්ලා සහ ඉරිඟු පැළය,Yan Liyanke,යාන් ලියන්කේ,Chulananda Samranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
992,Bindunu Wilangu,බිඳුණු විලංගු,Booker T Washington,බුකර් ටී. වොෂින්ටන්,Plitha Jayakody,පාලිත ජයකොඩි,Sinhala,English Translation Novel,
993,Wisipas wasaraka Wanadivi Thoraturu,විසිපස් වසරක වනදිවි තොරතුරු,Thambugla Anandasiri Himi,තඹුගල ආනන්දසිරි හිමි,isips,,Sinhala,Sinhala Novel,
994,Sagaraya Parada,සාගරය පරදා,Melissa Fleming,මෙලිසා ෆ්ලෙමින්,Priyanka Kahawanugoda,ප්‍රියංකා කහවනුගොඩ,Sinhala,English Translation Novel,
995,Mlechchayo Enathuru,ම්ලේච්ඡයෝ එනතුරු,J.M.Coetzee,ජේ.එම්. කොට්සි,Shyaman Hemakody,ශ්‍යාමන් හේමකොඩි,Sinhala,English Translation Novel,
