id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
1010,Ahasa Gugurana Handa,අහස ගුගුරන හඬ (Roll of Thunder, Hear My Cry),Mildred D. Taylor,මිල්ඩ්‍රඩ් ඩී. ටේලර්,Dewdu Senevirathne,දෙව්දු සෙනෙවිරත්න,Sinhala,English Translation Novel,"Children, Literature"
1011,Kolaniya,කොලනිය,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1012,Athawesiyo,අතවැසියෝ,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1013,Sudu Rookada,සුදු රූකඩ,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1014,As Benduma,ඇස් බැඳුම,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1015,Wakkalama,වක්කලම,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1016,Weda Medura,වෙද මැදුර,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1017,Soldara Gedara,සෝල්දර ගෙදර,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1018,Awapathaya,අවපාතය,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1019,Nominissu,නොමිනිස්සු,Jayakody Senevirathne,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1020,Sisiraye Meda,සිසිරය මැද,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini Palihena,ගාමිණී පලිහේන,Sinhala,English Translation Novel,Literature
1021,Paula,පෝලා,Isabel Allende,ඉසබෙල් අයියන්දේ,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,Sinhala,English Translation Novel,"Biography, Literature"
1022,Ulkawe Abirahasa,උල්කාවේ අබිරහස,Dan Brown,ඩෑන් බ්‍රවුන්,Cyril Chandrasekara Gunawardana,සිරිල් චන්ද්‍රසේකර ගුණවර්ධන,Sinhala,English Translation Novel,Thriller
1023,Sandstorm,සෑන්ඩ්ස්ටෝම්,James Rollins,ජේම්ස් රොලින්ස්,Navmee Kathyana Dharmarathne,නවමි කත්‍යානා ධර්මරත්න,Sinhala,English translation novel,Thriller
1024,Athlanthic Dadayama,ඇට්ලන්ටික් දඩයම,Andy McDermott,ඇන්ඩි මැක්ඩර්මොට්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English translation novel,Adventure
1025,Excavation,එක්ස්කැවේෂන්,James Rollins,ජේම්ස් රොලින්ස්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English translation novel,Adventure
1026,Eden Uyane Altharaya,ඒඩන් උයනේ අල්තාරය,James Rollins,ජේම්ස් රොලින්ස්,Imesh Madusanka Yapa,ඉමේෂ් මධුෂංක යාපා,Sinhala,English translation novel,Thriller
1027,Unmatha,උන්මත්තා,Akila Shavinda Dissanayake,අකිල ශවින්ද දිසානායක,,නොදනී,Sinhala,Sinhala Novel,Literature
1028,Westaway Mahathmiyage Maranaya,වෙස්ටවේ මහත්මියගේ මරණය,Ruth Ware,රූත් වෙයාර්,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English translation novel,Thriller
1029,The Girl in the Ice,ද ගර්ල් ඉන් ද අයිස්,,Robert Bryndza,රොබට් බ්‍රයින්ඩ්සා,,නොදනී,English,English Novel,Thriller
1030,Falling for Rachel,ෆෝලින් ෆෝ රේචල්,,Nora Roberts,නෝරා රොබට්ස්,,නොදනී,English,English Novel,Romance
1031,The 3 Mistakes of My Life,ද 3 මිස්ටේක්ස් ඔෆ් මයි ලයිෆ්,,Chetan Bhagat,චේතන් භගත්,,නොදනී,English,English Novel,Modern Fiction
1032,Diyakada Pahana,දියකඩ පහන,Wijesena Dodamgoda,විජේසේන දොඩම්ගොඩ,,නොදනී,Sinhala,English Translation Novel,Literature
1033,Pawee aa Dumrotuwa,පාවී ආ දුම්රොටුව,G.G. Nandani,ජී.ජී. නන්දනී,,නොදනී,Sinhala,Sinhala Novel,Literature
1034,Abirahas Jivitha Taranaya,අබිරහස් ජීවිත තරණය,Tennyson Perera,ටෙනිසන් පෙරේරා,,නොදනී,Sinhala,Sinhala Novel,Literature
1035,Harry Potter and the Philosopher's Stone,හැරී පොටර් සහ මායා ගල,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1036,Harry Potter and the Chamber of Secrets,හැරී පොටර් සහ රහස් කුටිය,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1037,Harry Potter and the Prisoner of Azkaban,හැරී පොටර් සහ අස්කබාන්හි සිරකරුවා,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1038,Harry Potter and the Goblet of Fire,හැරී පොටර් සහ අග්නි කුසලානය,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1039,Harry Potter and the Order of the Phoenix,හැරී පොටර් සහ ෆීනික්ස් නිකාය,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1040,Harry Potter and the Half-Blood Prince,හැරී පොටර් සහ අර්ධ ලේ කුමාරයා,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1041,Harry Potter and the Deathly Hallows,හැරී පොටර් සහ මරණයේ සිහිවටන,J.K. Rowling,ජේ.කේ. රෝලින්,,නොදනී,English,English Novel,"Fantasy, Harry Potter"
1042,Emily,එමිලි,L.M. Montgomery,එල්.එම්. මොන්ට්ගොමරි,Manel Jayanthi Gunasekara,මැනෙල් ජයන්ති ගුණසේකර,Sinhala,English Translation Novel,"Children, Classic"
1043,Sebe Minisekuge Kathawak,සැබෑ මිනිසෙකුගේ කතාවක්,Boris Polevoy,බොරිස් පලෙවෝයි,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,"Russian, Classic"
1044,Supurudu Kathawak,සුපුරුදු කතාවක්,Ivan Goncharov,අයිවන් ගොන්චරොව්,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,"Russian, Classic"
1045,Wangagiriya,වංකගිරිය,Albert Likhanov,ඇල්බට් ලිකානොව්,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Russian Translation Novel,"Russian, Classic"
1046,Don Nadiya Nisalawa Gala Basi 2,ඩොන් නදිය නිසලව ගලා බසී 2,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Russian Translation Novel,"Russian, Classic"
1047,Don Nadiya Nisalawa Gala Basi 3,ඩොන් නදිය නිසලව ගලා බසී 3,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Russian Translation Novel,"Russian, Classic"
1048,Don Nadiya Nisalawa Gala Basi 4,ඩොන් නදිය නිසලව ගලා බසී 4,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Russian Translation Novel,"Russian, Classic"
1049,Unu Hima,උණු හිම,Yuri Bondarev,යූරි බොන්දරෙව්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,"Russian, Classic"
1050,Piyano Wadakaya,පියානෝ වාදකයා,Wladyslaw Szpilman,ව්ලැඩිස්ලාව් ස්පිල්මන්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,"History, Biography"
1051,Mage Hapankam,මගේ හපන්කම්,Gafur Gulyam,ගෆුර් ගුල්යාම්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,"Russian, Classic"
1052,Kosha Gatha u Minisa,කෝෂ ගත වූ මිනිසා,Anton Chekhov,ඇන්ටන් චෙකොව්,H. Jayarathne,එච්. ජයරත්න,Sinhala,Russian Translation Novel,"Russian, Classic"
1053,19 weni Shathawarshaye Rusian Keti katha,19 වෙනි ශතවර්ෂයේ රුසියානු කෙටි කථා,Unknown,නොදනී,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,Classic
1054,Ran Rosa,රන් රෝස,Konstantin Paustovsky,කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි,Ariyawansha Ranaweera,අරියවංශ රණවීර,Sinhala,Russian Translation Novel,Classic
1055,Hima Kabaya,හිම කබාය,Nikolai Gogol,නිකොලායි ගොගොල්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,Classic
1056,Pilika Wattuwa,පිළිකා වාට්ටුව,Aleksandr Solzhenitsyn,ඇලෙක්සැන්ඩර් සොල්සෙනිට්සින්,Anula de Silva,අනුලා ද සිල්වා,Sinhala,Russian Translation Novel,"Classic, Nobel Prize"
1057,Depalu Karana lada Hadawathaka Chodana Pathraya,දෙපළු කරන ලද හදවතක චෝදනා පත්‍රය,Saadat Hasan Manto,සාදත් හසන් මන්තෝ,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Indian Translation,Literature
1058,Dairyaye Rathu Salakuna,ධෛර්යයේ රතු සලකුණ,Stephen Crane,ස්ටීවන් ක්‍රේන්,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,Classic
1059,Kung Fu 2,කුං ෆු 2,Howard Lee,හොවාඩ් ලී,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,Martial Arts
1060,Kung Fu 3,කුං ෆු 3,Howard Lee,හොවාඩ් ලී,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,Martial Arts
1061,Kung Fu 4,කුං ෆු 4,Howard Lee,හොවාඩ් ලී,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,Martial Arts
1062,Nayakaya Marapu Dawasa,නායකයා මරපු දවස,Naguib Mahfouz,නගීබ් මහ්ෆූස්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,African Translation,"Literature, Nobel Prize"
1063,Hima Bima Madin,හිම බිම මැදින්,Michael Morpurgo,මයිකල් මෝපුර්ගෝ,Deepthi Mangala Rajapaksa,දීප්ති මංගල රාජපක්ෂ,Sinhala,English Translation Novel,Children
1064,Lankawa Awata Diyayata Wikramayan,ලංකාව වටා දිය යට වික්‍රමයන්,Arthur C. Clarke,ආතර් සී. ක්ලාක්,Mano Fernando,මනෝ ප්‍රනාන්දු,Sinhala,English Translation Novel,"Adventure, True Story"
1065,Kiya,කියා,Delia Owens,ඩීලියා ඕවන්ස්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,Literature
1066,Oththukari,ඔත්තුකාරී,Paulo Coelho,පාවුලෝ කොයියෝ,Manjula Caldera,මංජුල කල්දේරා,Sinhala,English Translation Novel,Literature
1067,Mage Diviseriya,මගේ දිවිසැරිය,Charlie Chaplin,චාලි චැප්ලින්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,Biography
1068,Wurkayage Dawasa,වෘකයාගේ දවස,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Abhaya Hewawasam,අභය හේවාවසම්,Sinhala,English Translation Novel,Thriller
1069,Mul (Yadam) 2,මුල් 2,Alex Haley,ඇලෙක්ස් හේලි,Ben Rusknack,බෙන් රස්නැක්,Sinhala,English Translation Novel,"History, Classic"
1070,Mathaka Miyadena Sanda,මතක මියදෙන සඳ,Ambalavaner Sivanandan,අම්බලවානර් සිවනන්දන්,Hashitha Abewardana,හෂිත අබේවර්ධන,Sinhala,English Translation Novel,Literature
1071,Kiyanu Was Pawathimi,කියනු පිණිස පවතිමි,Gabriel Garcia Marquez,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,"Literature, Nobel Prize"
1072,Thirtha Yathrawe Wasara Gananawak,තීර්ථ යාත්‍රාවේ වසර ගණනාවක්,Haruki Murakami,හරුකි මුරකාමි,Manuel Jayasekara,මැනුවෙල් ජයසේකර,Sinhala,English Translation Novel,Literature
1073,Hunting Party,හන්ටින් පාටි,Lucy Foley,ලූසි ෆෝලි,Tharushi Niranga Jayasinghe,තරුෂි නිරංග ජයසිංහ,Sinhala,English Translation Novel,Thriller
1074,Damaraja,දමරාජ,Isuru Umayanga Hidellarachchi,ඉසුරු උමයංග හිදැල්ලආරච්චි,,නොදනී,Sinhala,Sinhala Novel,Literature
1075,Chutta,චුට්ටා,Lahiru Kithalagama,ලාහිරු කිතුලගම,,නොදනී,Sinhala,Sinhala Novel,Literature
1076,Yakkaraja,යක්කරජ,Chandika Abeywickrama,චන්දික අබේවික්‍රම,,නොදනී,Sinhala,Sinhala Novel,Literature
1077,Aramadasa,අරමදාස,Ariyawansha Abeysekara,අරියවංශ අබේසේකර,,නොදනී,Sinhala,Sinhala Novel,Literature
1078,Sansakkari,සංසක්කාරී,Manohari Jayalath,මනෝහාරි ජයලත්,,නොදනී,Sinhala,Sinhala Novel,Literature
1079,Hadawath Warak,හදවත් වාරක්,Niluka Brandon,නිලුකා බ්‍රැන්ඩන්,,නොදනී,Sinhala,Sinhala Novel,Literature
1080,Jivithaye Oil Pellam,ජීවිතයේ ඔයිල් පැල්ලම්,Tharindu Sri Lokugamage,තාරිඳු ශ්‍රී ලොකුගමගේ,,නොදනී,Sinhala,Sinhala Novel,Literature
1081,Eulosia,ඉයුලෝසියා,Tharaka Caldera,තාරක කල්දේරා,,නොදනී,Sinhala,Sinhala Novel,Literature
1082,Atawaka Puththu,අටවක පුත්තු,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,,නොදනී,Sinhala,Sinhala Novel,"Literature, Swarna Pusthaka"
1083,Munnakkare Sansare,මුන්නක්කරේ සංසාරේ,Manjula Wediwardena,මංජුල වෙඩිවර්ධන,,නොදනී,Sinhala,Sinhala Novel,Literature
1084,E Ahabu Atheetha Hendewa,ඒ අහඹු අතීත හැන්දෑව,Manjula Wediwardena,මංජුල වෙඩිවර්ධන,,නොදනී,Sinhala,Sinhala Novel,Literature
1085,Asiri Sirini 4,අසිරි සිරිනි 4,Chithra I. Perera,චිත්‍රා අයි. පෙරේරා,,නොදනී,Sinhala,Sinhala Short Stories,Short Stories
1086,Miyedunu Wila,මියැදුණු විල,Hamid Ismailov,හමීඩ් ඉස්මයිලොව්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Novel,Literature
1087,Kura Handeki Wiyekena,කුරා හඬකි වියැකෙන,Nobat Ayagamage,නොබට් අයගමගේ,,නොදනී,Sinhala,Sinhala Novel,Literature
1088,Adisi Nadiya,අදිසි නදිය,Kapila Kumara Kalinga,කපිල කුමාර කාලිංග,,නොදනී,Sinhala,Sinhala Novel,Literature
1089,Treblinkawe Awasan Yudewwa,ට්‍රෙබ්ලින්කාවේ අවසන් යුදෙව්වා,Chil Rajchman,චිල් රාජ්මන්,Kasun Niranga de Soyza,කසුන් නිරංග ද සොයිසා,Sinhala,English Translation Novel,"Holocaust, History"
1090,Rip Van Winkle,රිප් වැන් වින්ක්ල්,Washington Irving,වොෂින්ටන් අර්වින්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,Classic
1091,Samuduru Mekala,සමුදුරු මේඛලා,Nimal Bandara,නිමල් බණ්ඩාර,,නොදනී,Sinhala,Children Sinhala,Children
1092,Galge Kanda,ගල්ගේ කන්ද,Nimal Bandara,නිමල් බණ්ඩාර,,නොදනී,Sinhala,Children Sinhala,Children
1093,Rangiri Arana,රංගිරි අරණ,Nimal Bandara,නිමල් බණ්ඩාර,,නොදනී,Sinhala,Children Sinhala,Children
1094,Wana Raja Dahana,වන රජ දහන,Nimal Bandara,නිමල් බණ්ඩාර,,නොදනී,Sinhala,Children Sinhala,Children
1095,Heenaya,හීනය,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1096,Maha Lobaya,මහා ලෝභයා,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1097,Mal Kumari,මල් කුමාරී,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1098,Rath Handun Rupaya,රත් හඳුන් රූපය,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1099,Halmessa,හාල්මැස්සා,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1100,Amba Kathawa,අඹ කතාව,G.B. Senanayake,ජී.බී. සේනානායක,,නොදනී,Sinhala,Children Sinhala,Short Stories
1101,Melory Towers Balika Viduhala - 2,මැලරි ටවර්ස් බාලිකා විදුහල - 2,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Children,"Children, Classic"
1102,Melory Towers Balika Viduhala - 3,මැලරි ටවර්ස් බාලිකා විදුහල - 3,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Children,"Children, Classic"
1103,Melory Towers Balika Viduhala - 4,මැලරි ටවර්ස් බාලිකා විදුහල - 4,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Children,"Children, Classic"
1104,Melory Towers Balika Viduhala - 5,මැලරි ටවර්ස් බාලිකා විදුහල - 5,Enid Blyton,ඊනිඞ් බ්ලයිටන්,M.D.H. Senevirathne,එම්.ඩී.එච්. සෙනෙවිරත්න,Sinhala,English Translation Children,"Children, Classic"
1105,Melory Towers Balika Viduhala - 6,මැලරි ටවර්ස් බාලිකා විදුහල - 6,Enid Blyton,ඊනිඞ් බ්ලයිටන්,M.D.H. Senevirathne,එම්.ඩී.එච්. සෙනෙවිරත්න,Sinhala,English Translation Children,"Children, Classic"
1106,D,ඩී,Manjula Senarathna,මංජුල සේනාරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1107,Nariyage Horawa,නරියාගේ හෝරාව,Jack Higgins,ජැක් හිගින්ස්,Nimal Dissanayake,නිමල් දිසානායක,Sinhala,English Translation Novel,Thriller
1108,Windser Palahilawwa,වින්ඩ්සර් පැලහිලව්ව,Jack Higgins,ජැක් හිගින්ස්,Nimal Dissanayake,නිමල් දිසානායක,Sinhala,English Translation Novel,Thriller
1109,Modayo Merethi,මෝඩයෝ මැරෙති,Mario Puzo,මාරියෝ පූසෝ,Piyal Panapitiya,පියල් පනාපිටිය,Sinhala,English Translation Novel,Crime
1110,Wurka Nayakaya,වෘක නායකයා,Alexandre Dumas,ඇලෙක්සැන්ඩර් ඩූමා,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Classic
1111,Aprikawe Wisiwasarak,අප්‍රිකාවේ විසි වසරක්,Karen Blixen,කැරන් බ්ලික්සන්,Indrani Karunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,"Classic, Biography"
1112,Anna Dakina Lokaya,ඇනා දකින ලෝකය,Jostein Gaarder,ජොස්ටේන් ගාඩර්,Rani Senarathna Rajapaksa,රාණි සේනාරත්න රාජපක්ෂ,Sinhala,English Translation Novel,Literature
1113,Cheenayata Mandagami Bottuwakin,චීනයට මන්දගාමී බෝට්ටුවකින්,Unknown,නොදනී,Rasmika Mandawala,රශ්මිකා මණ්ඩවල,Sinhala,English Translation Short Stories,Short Stories
1114,Kiyubanu Wiplawaye Mathaka Satahan,කියුබානු විප්ලවයේ මතක සටහන්,Ernesto Che Guevara,චේ ගුවේරා,Priyanjan Suresh De Silva,ප්‍රියංජන් සුරේෂ් ද සිල්වා,Sinhala,English Translation Novel,"History, Revolution"
1115,Dereiyakage Prayamaya,ධෛර්යයක ප්‍රයාමය,Mark Twain,මාර්ක් ටුවෙන්,Madhawi Senarathna,මාධවී සේනාරත්න,Sinhala,English Translation Novel,Classic
1116,Naniya,නර්නියා,C.S. Lewis,සී.එස්. ලුවිස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,"Fantasy, Children"
1117,Palingu Bittaraya,පළිඟු බිත්තරය,H.G. Wells,එච්.ජී. වේල්ස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,Sci-Fi
1118,Rawana Meheyuma 2,රාවණා මෙහෙයුම 2,Susitha Ruwan,සුසිත රුවන්,,නොදනී,Sinhala,Science Fiction,Sci-Fi
1119,Maha Kalu Kuluna,මහා කළු කුළුණ,Evgeny Voiskunsky,එව්ගනි වොයිස්කුන්ස්කි,Madhawa Waidyarathna,මාධව වෛද්‍යරත්න,Sinhala,Science Fiction,Russian Sci-Fi
1120,Peris Walakulu,පැරිස් වළාකුළු,Manjula Wediwardena,මංජුල වෙඩිවර්ධන,,නොදනී,Sinhala,Sinhala Novel,Literature
1121,Rathu Iri Andina Atha,රතු ඉරි අඳින අත,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,,නොදනී,Sinhala,Sinhala Novel,Literature
1122,Gedara Wata Sithiyama,ගෙදර වට සිතියම,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,,නොදනී,Sinhala,Sinhala Short Stories,Short Stories
1123,Krutheema Doopath,කෘතිම දූපත්,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,,නොදනී,Sinhala,Sinhala Novel,"Literature, Swarna Pusthaka"
1124,Thiwatha,තිවැත,Padmini Senevirathne,පද්මිණී සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,Literature
1125,Soviet Russian Ketikatha - 1,සෝවියට් රුසියානු කෙටි කතා - 1,Unknown,නොදනී,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,Classic
1126,Soviet Russian Ketikatha - 2,සෝවියට් රුසියානු කෙටි කතා - 2,Unknown,නොදනී,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,Classic
1127,Mala Nomala Minisa,මළ නොමළ මිනිසා,Unknown,නොදනී,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,Horror,Horror
1128,Sudumeli Manaliya,සුදුමැලි මනාලිය,Unknown,නොදනී,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,Horror,Horror
1129,Gathanaye Situwaraya,ඝාතනයේ සිටුවරයා,Harold Robbins,හැරල්ඩ් රොබින්ස්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Contemporary
1130,Kalu Ethdala,කළු ඇත්දළ,R.M. Ballantyne,ආර්.එම්. බැලන්ටයින්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Adventure
1131,Adrushyamana,අදෘශ්‍යමාන,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,,නොදනී,Sinhala,Sinhala Novel,Literature
1132,The Godfather,ද ගෝඩ් ෆාදර්,Mario Puzo,මාරියෝ පූසෝ,Piyal Panapitiya,පියල් පනාපිටිය,Sinhala,English Translation Novel,Crime
1133,Etagehiyan,ඊටජියන්,Stephen King,ස්ටීවන් කින්ග්,Dileepa Jayakody,දිලීප ජයකොඩි,Sinhala,English Translation Novel,Literature
1134,Kamare,කාමරේ,Emma Donoghue,එමා ඩොනහියු,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,Literature
1135,Chinaman,චයිනමන්,Shehan Karunathilaka,ෂෙහාන් කරුණාතිලක,Dileepa Abeysekara,දිලීප අබේසේකර,Sinhala,English Translation Novel,"Literature, Prize Winner"
1136,1408,1408,Stephen King,ස්ටීවන් කින්ග්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Short Stories,Horror
1137,The Seven Moons of Maali Almeida,ද සෙවන් මූන්ස් ඔෆ් මාලි අල්මේදා,Shehan Karunathilaka,ෂෙහාන් කරුණාතිලක,,නොදනී,English,Other,"Literature, Booker Prize"
1138,Montare Withthi,මොන්ටාරේ විත්ති,John Steinbeck,ජෝන් ස්ටයින්බැක්,Loku Banda Thilakarathna,ලොකු බණ්ඩා තිලකරත්න,Sinhala,English Translation Novel,Literature
1139,Manuthapaya,මනුතාපය,Victor Hugo,වික්ටර් හියුගෝ,I.M.R.A. Iriyagolla,අයි. එම්. ආර්. ඒ. ඊරියගොල්ල,Sinhala,French Translation,Classic
1140,Dewathapaya,දේවතාපය,Edward Bulwer-Lytton,එඩ්වඩ් බුල්වර් ලිට්න්,I.M.R.A. Iriyagolla,අයි. එම්. ආර්. ඒ. ඊරියගොල්ල,Sinhala,English Translation Novel,Classic
1141,Saru Pasa,සරු පස,Knut Hamsun,නුට් හැම්සන්,K.C. Perera,කේ.සී. පෙරේරා,Sinhala,English Translation Novel,"Literature, Nobel Prize"
1142,Siyalla Hari Yan,සියල්ල හරි යං,H.D.I. Anthony,එච්.ඩී.අයි. ඇන්තනී,,නොදනී,Sinhala,Sinhala Novel,Literature
1143,Lonayanaya - 1,ලෝක නයනය - 1,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,"Fantasy, Wheel of Time"
1144,Lonayanaya - 2,ලෝක නයනය - 2,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,"Fantasy, Wheel of Time"
1145,Yaksaya Nonidayi,යක්ෂයා නොනිදයි,Pearl S. Buck,පර්ල් එස්. බක්,A. Dayananda Silva,ඒ. දයානන්ද සිල්වා,Sinhala,English Translation Novel,"Literature, Nobel Prize"
1146,Dampehe Mamiya,දම්පෙහේ මාමියා,Anatoly Dneprov,ඇනටෝලි ඩෙනෙප්‍රොව්,Madhawa Waidyarathna,මාධව වෛද්‍යරත්න,Sinhala,Science Fiction,Russian Sci-Fi
1147,Hima Amma,හිම අම්මා,Unknown,නොදනී,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,Children english,Children
1148,Dasa Dina,දස දින,Giovanni Boccaccio,ජියොවානි බොකේචියෝ,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,Italy Translation Novel,Classic
1149,Hotalayaka Sihinaya,හෝටලයක සිහිනය,Bibhutibhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Wasantha Padmini,වසන්තා පද්මිණි,Sinhala,Indian Translation,Literature
1150,Terabithiya,ටෙරබිතියා,Katherine Paterson,කැතරින් පැටර්සන්,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Translation Novel,Children
