id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
1298,Golowulyovu Pawule Kathantharaya,ගොලොව්ලියෝව් පවුලේ කතන්දරය,Saltykov Shedrin,මිහායිල් සැල්ටිකොව්-ෂෙඩ්රින්,Ananda Amarasiri,ආනන්ද අමරසිරි,Sinhala,Russian Translation Novel,
1299,Dosthara Shivago,දොස්තර ෂිවාගෝ,Boris Pasternak,බොරිස් පැස්ටර්නැක්,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,Sinhala,Russian Translation Novel,
1300,400 Days,400 ඩේස්,Chethan Bhagath,Chetan Bhagat,,,English,Other,
1301,Atakama Wiplawaya,අටකාමා විප්ලවය,Manjula Ravishantha,මංජුල රවිශාන්ත,,නොදනී,Sinhala,Science Fiction,
1302,Atakama  2,අටකාමා 2,Manjula Ravishantha,මංජුල රවිශාන්ත,,නොදනී,Sinhala,Science Fiction,
1303,Shapeksha,සාපේක්ෂ,,Chinthaka Widanapathirana,Chinthaka Widanapathirana,,Sinhala,Science Fiction,
1304,Duumalawanyagaraya,දූමාලාවණ්‍යාගාරය,Ruwan Bandujeewa,රුවන් බන්ධුජීව,,නොදනී,Sinhala,Poetry,
1305,Maga Herunu Doopath,මග හැරුණු දූපත්,,Prabhath Jayasinghe,Prabhath Jayasinghe,,Sinhala,Sinhala Novel,
1306,Miyuru Handa,මියුරු හඬ,,Sunethra Rajakarunanayaka,Sunethra Rajakarunanayaka,,Sinhala,Sinhala Novel,
1307,Kaleka owuhuda Minsunwa Sitiyoya,කලෙක ඔවුහුද මිනිසුන්ව සිටියෝය,Maxim Gorky,මැක්සිම් ගෝර්කි,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,Russian Translation Short Stories,
1308,Samurai Ranabima,සාමුරායි රණබිම,Eiji Yoshikawa,ඔයිජි යොෂිකාවා,Senarathna Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Japan Translation,
1309,Matin Retler,මාටින් රෙට්ලර්,R.M.Ballantyne,ආර්.එම්. බැලන්ටයින්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1310,Gelawumkara Isiwaraya,ගැලවුම්කාර ඉසිවරයා,Gore Vidal,ගෝර් විඩාල්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1311,Sayanasana,සයනාසනය,Robert Bloch,රොබට් බ්ලොක්,Senarathna Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,English Translation Novel,
1312,Igilennata Sihina Dakimi,ඉගිලෙන්නට සිහින දකිමි,Sun Mi Hwang,සුන්-මී හ්වං,D.M.S.Ariyarathna,ද.ම.ස. ආරියරත්න,Sinhala,English Translation Novel,
1313,Kalaya Indura Pawasawi,කාලය ඉඳුරා පවසාවි,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1314,Piyage Papayo,පියාගේ පාපයෝ,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1315,Sureki Rahasa,සුරැකි රහස,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1316,Kandulu Siththama,කඳුළු සිත්තම,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1317,Susum Maruthe,සුසුම් මාරුතේ,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1318,Clipton Cronical   6+,Clipton Cronical   6+,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Novel
1319,Clipton Cronical   7,Clipton Cronical   7,Jeffrey Archer,ජෙෆ්රි ආචර්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Novel
1320,Uwa Nam Minisa,ඌව් නම් මිනිසා,Fedrick Backman,ෆෙඩ්රික් බක්මන්,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
1321,Sammy Ge Kathawa,සැමීගේ කතාව,Elmo Jayawardana,එල්මෝ ජයවර්ධන,Sisil Rudrigo,සිසිල් රුද්‍රිගෝ,Sinhala,English Translation Novel,
1322,Pematho Jayathi Soko,පේමතෝ ජායතී සෝකෝ,Leo Tholsthoi,ලියෝ ටෝල්ස්ටෝයි,Cyril C Perera,සිරිල් සී. පෙරේරා,Sinhala,Russian Translation Novel,
1323,Nohelaw Eka RuhiruBindak,නොහෙළව එක රුහිරු බින්දක්,Mikhailo Stelmaw,මයිකයිලෝ ස්ටෙල්මාක්,Merlin Sunethra Chandrarathna,මෙර්ලින් සුනෙත්‍රා චන්ද්‍රරත්න,Sinhala,Russian Translation Novel,
1324,Midee Marukatharin,මිදී මරුකතරින්,Beverly Naidu,බෙවර්ලි නායිදු,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,African Translation,
1325,Ninnada,නින්නාදය,Wilbur Smith,විල්බර් ස්මිත්,Chithra I Perera,චිත්‍රා අයි. පෙරේරා,Sinhala,English Translation Novel,
1326,Negenahira Sulanga Sherlok Holms,නැගෙනහිර සුළඟ: ෂර්ලොක් හෝම්ස්,Susitha Ruwan,Susitha Ruwan,,,Sinhala,Sinhala Novel,
1327,Silkage Divi Seriya,සිල්කාගේ දිවි සැරිය,Heather Morris,හෙදර් මොරිස්,Chandana Gunasekara,චන්දන ගුණසේකර,Sinhala,English Translation Novel,
1328,South Town,සවුත් ටවුන්,Lorenz Graham,ලෝරන්ස් ග්‍රැහැම්,Anura K Edirisuriya,අනුර කේ. එදිරිසූරිය,Sinhala,English Translation Novel,
1329,Awasan Nirmanaya,අවසන් නිර්මාණය,Chinthaka Widanapathirana,Chinthaka Widanapathirana,,,Sinhala,Science Fiction,
1330,Pretha Duthiyika,ප්‍රේත දූතියිකා,Manoj Prasanna Rathnayaka,මනෝජ් ප්‍රසන්න රත්නායක,,නොදනී,Sinhala,Science Fiction,
1331,Re Matha,රෑ මැද,Kurt Vonnegut,කර්ට් වොනගට්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1332,Gorio Appachchi,ගෝරියෝ අප්පච්චි,Honore De Balzac,ඔනෝරේ ද බල්සැක්,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,French Translation,
1333,Punchi Loke,පුංචි ලෝකෙ,Martin Suter,මාටින් සූටර්,Maheshi Weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,
1334,Adbootha Aganthukaya,අද්භූත ආගන්තුකයා,"H,G, Wells",එච්.ජී. වේල්ස්,Sugath Kankanamge,සුගත් කන්කානම්ගේ,Sinhala,English Translation Novel,
1335,Kabul Nuwara Wehilihiniya,කාබුල් නුවර වැහිළිහිණියා,Yasmina Kaadra,යස්මීනා ඛද්රා,Achini Dilshani Nakandala,අචිනි දිල්ෂානි නකන්දල,Sinhala,African Translation,
1336,Nelawili Geeyak,නැළවිලි ගීයක්,Leila Slimani,ලීලා ස්ලිමානි,Niml Somarathna,නිමල් සෝමරත්න,Sinhala,French Translation,
1337,Mage Divi Satana,මගේ දිවි සටන,Yeonmi Park,යොන්මි පාර්ක්,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
1338,Shosha,ෂෝෂා,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1339,Mandagamiya,මන්දගාමියා,J.M.Coetzee,ජේ.එම්. කොයිට්සි,Wimaladasa Samarasinghe,විමලදාස සමරසිංහ,Sinhala,English Translation Novel,
1340,Duwpan Kollo Duwapan,Duwpan Kollo Duwapan,Uri Orlev,,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Translation Novel,Novel
1341,Asura Bumiya,අසුර භූමිය,Kiran Desai,කිරන් දේසායි,Swarnakanthi Rajapaksa,ස්වර්ණකාන්ති රාජපක්ෂ,Sinhala,Indian Translation,
1342,Seeni,සීනි,K.Chinnappa Bharathy,කේ. චින්නප්පා භාරතී,Upali Leelarathna,උපාලි ලීලාරත්න,Sinhala,Indian Translation,
1343,Nikleshi,නික්ලේෂි,,Bobby G. Botheju,Boby G.Botheju,,Sinhala,Indian Translation,
1344,Chokar Baali,චොකර් බාලි,Rabindranath Thagor,රබීන්ද්‍රනාත් තාගෝර්,J.P.Wanniarachchi,ජේ.පී. වන්නිආරච්චි,Sinhala,Indian Translation,
1345,Gramaranyaye Aganthukaya,ග්‍රාමාරණ්‍යයේ ආගන්තුකයා,O.V.Wijayan,ඕ.වී. විජයන්,Gunathilaka Metiyagane,ගුණතිලක මැටියගනේ,Sinhala,Indian Translation,
1346,Volga Sita Ganga Thek,වොල්ගා සිට ගංගා තෙක්,Rahul Sankruthyayana,රාහුල් සංක්‍ෘත්‍යායන,Mahinda Senarath Gamage,මහින්ද සෙනරත් ගමගේ,Sinhala,Indian Translation,
1347,Kandureli,කඳුරැළි,Padmini Senavirathna,පද්මිණී සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1348,Parikarma,පරිකර්ම,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,,නොදනී,Sinhala,Sinhala Novel,
1349,Kemathinam Wahinna,කැමැතිනම් වහින්න,Pushpa Malani Kalubowila,පුෂ්පා මාලනී කළුබෝවිල,,නොදනී,Sinhala,Sinhala Novel,
1350,Kotiya saha Thawath Ketikatha,කොටියා සහ තවත් කෙටි කතා,P.B. Jayasekara,පී.බී. ජයසේකර,,නොදනී,Sinhala,Sinhala Short Stories,
1351,Yara Yaathrika,යාරා යාත්‍රිකා,Sena Thoradeniya,සේන තෝරදෙණිය,,නොදනී,Sinhala,Sinhala Novel,
1352,Ahasinwata Diyabinduwak,අහසින් වැටුණු දියබින්දුවක්,Punchi Banda Munamale,පුංචි බණ්ඩා මුනමලේ,,නොදනී,Sinhala,Sinhala Novel,
1353,Peradeniye Istesama Tikatdena,පේරාදෙණියේ ස්ටේසම සහ ටිකට් දෙනා,Sena Thoradeniya,සේන තෝරදෙණිය,,නොදනී,Sinhala,Sinhala Short Stories,
1354,Nottuwe Nettuwo,නෝට්ටුවේ නැට්ටුවෝ,,නොදනී,,නොදනී,Sinhala,Sinhala Short Stories,
1355,Ehela Malata Dampatak,ඇහැළ මලට දම් පාටක්,Chathuri Damayanthi,චතුරි දමයන්ති,,නොදනී,Sinhala,Sinhala Novel,
1356,Kuppayama,කුප්පායම,Rohitha Wijayakoon,රෝහිත විජේකෝන්,,නොදනී,Sinhala,Sinhala Novel,
1357,Ranasinha Premadasa,රණසිංහ ප්‍රේමදාස,R.W.Perera,ආර්.ඩබ්ලිව්. පෙරේරා,,නොදනී,Sinhala,Sinhala Novel,
1358,Mathaka Gini Pupuru,මතක ගිනි පුපුරු,Gamini Muthukumarana,ගාමිණී මුතුකුමාරණ,,නොදනී,Sinhala,Sinhala Novel,
1359,Awiyen Liyu Akuru,අවියෙන් ලියූ අකුරු,,නොදනී,,නොදනී,Sinhala,Sinhala Novel,
1360,Cheena Pawrin Etherata,චීන පවුරෙන් එතෙරට,Lee Shun Shin,ලී ෂුන්-ෂින්,Chulananda Samarranayaka,චූලානන්ද සමරනායක,Sinhala,Chinese Translation,
1361,Katha Gena Katha,කතා ගෙනා කතා,Bing Xin,බින් සින්,Kapila Kumara Kalinga,කපිල කුමාර කාලිංග,Sinhala,Chinese Translation,
1362,Dilinjar,ඩිලින්ජර්,Jack Hinggins,ජැක් හිගින්ස්,,නොදනී,Sinhala,English Translation Novel,
1363,Hiyu Hiyu Hewath Rakusa,හියු හියු හෙවත් රකුසා,,Unknown,,,Sinhala,English Translation Novel,
1364,Hitlerge Es Es Hamudawa,Hitlerge Es Es Hamudawa,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Abhaya Hewawasam,අභය හේවාවසම්,Sinhala,English Translation Novel,Novel
1365,Sihinayaka Rendi Rahasak,සිහිනයක රැඳි රහස,Max Ehrlich,මැක්ස් අර්ලික්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
1366,Mora,මෝරා,Peter Benchly,පීටර් බෙන්ච්ලි,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
1367,Mage Sahodari,මගේ සහෝදරි (My Sister,Oyinkan Braithwaite,Oyinkan Braithwaite,Ganga Niroshani Suduwelikanda,Ganga Niroshini Suduwelikanda,Sinhala,English Translation Novel,
1368,Sangawunu Lokaya,සැඟවුණු ලෝකය,Michael Crichton,මයිකල් ක්‍රික්ටන්,Sudath Rohan,සුදත් රෝහණ,Sinhala,English Translation Novel,
1369,Kinihiraka Giniyama,කිනිහිරක ගිනියම,Suranga Niroshana Manathunga,සුරංග නිරෝෂණ මානතුංග,,නොදනී,Sinhala,Sinhala Novel,
1370,Kolara Kale Ale,කොලරා කාලේ ආලේ,Gabriel Garcia Marquez,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Gamini Wiyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1371,Wahalekuge Iranama,වහලෙකුගේ ඉරණම,Solomon Northup,සොලමන් නොර්තප්,Rani Senarathna Rajapaksa,රාණි සේනාරත්න රාජපක්ෂ,Sinhala,English Translation Novel,
1372,Chamindayata Henagahala,චමින්දයාට හෙනගහලා,Tharindu Sri Lokugamage,තාරිඳු ශ්‍රී ලොකුගමගේ,,නොදනී,Sinhala,Sinhala Short Stories,
1373,Husma Pawanak Wee,හුස්ම පවනක් වී,Paul Kalanithi,පෝල් කලානිති,Malini Gowinnage,මාලිනී ගොවින්නගේ,Sinhala,English Translation Novel,
1374,Nendammage Dayariya,නැන්දම්මාගේ දයරිය,Kalpana Kasthuriarachchi,කල්පනා කස්තුරිආරච්චි,,නොදනී,Sinhala,Sinhala Novel,
1375,The Silmarililion,,J.R.R.Tolkein,,,,English,English Translation Novel,Novel
1376,Steve Jobs,ස්ටීව් ජොබ්ස්,Karen Blumenthal,කැරන් බ්ලූමෙන්තල්,,English,English,English Translation Novel,
1377,Weralabada Nagaraye Kuda Niwahana,වෙරළබඩ නගරයේ කුඩා නිවහන,Melissa Wiley,මෙලිසා වයිලි,Kathyana Amarasinghe,කත්‍යානා අමරසිංහ,Sinhala,English Translation Novel,
