ID,Name,Sinhala Name,Author,Author Sinhala Name,Translator,Translator Sinhala Name,Language,Category,Tags
219,"Pompei Nuwara duk geethaya","Pompei Nuwara duk geethaya","Edward Lightin","එඩ්වඩ් ලයිටින්","Prabath MIrihagalla","ප්‍රභාත් මිරිහාගල්ල","Sinhala","English Translation Novel","Novel"
218,"Kebali","Kebali","Binjamin Wilkomirski","බින්ජමින් විල්කොමිර්ස්කි","Ravindra Vijewardana","රවීන්ද්‍ර විජේවර්ධන","Sinhala","English Translation Novel","Novel"
217,"Sengawunu Lowen Gelawunu Sagayo","Sengawunu Lowen Gelawunu Sagayo","Mitchell Zuckoff","මිචෙල් සකෝෆ්","Premachandra Alwis","ප්‍රේමචන්ද්‍ර අල්විස්","Sinhala","English Translation Novel","Novel"
216,"Haskama","Haskama","Federick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
215,"Rewatilikaruwa","Rewatilikaruwa","Federick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
214,"Dewa Hasthaya","Dewa Hasthaya","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
213,"Satharawana Waganthiya","Satharawana Waganthiya","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
212,"Bhutha yanaya","Bhutha yanaya","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
211,"Yuda Ballo","Yuda Ballo","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
210,"Maha sayura Ginigani","Maha sayura Ginigani","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
209,"Sirakaruwa saha Ottukaruwa","Sirakaruwa saha Ottukaruwa","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
208,"Moscow Peraliya","Moscow Peraliya","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
207,"Naga Meheyuma","Naga Meheyuma","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
206,"Paligenime Meheyuma","Paligenime Meheyuma","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
205,"Awasana Rathriya","Awasana Rathriya","Frederick Forsyth","ෆ්‍රෙඩ්රික් ෆෝසයිත්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel","Novel"
204,"Bedi Wenwu Awadiya","Bedi Wenwu Awadiya","Anton Donchev","ඇන්ටන් ඩොන්චෙව්","Kumara Perera","කුමාර පෙරේරා","Sinhala","English Translation Novel","Novel"
203,"Devid Copperfield","Devid Copperfield","Charles Dickens","චාල්ස් ඩිකන්ස්","M.M.Piawardhana","එම්.එම්.පියවර්ධන","Sinhala","English Translation Novel","Novel"
202,"Pem Wiyaruwa","Pem Wiyaruwa","Emily Bronte","එමිලි බ්‍රොන්ටේ","R.P.Wijesinghe","ආර්.පී. විජේසිංහ","Sinhala","English Translation Novel","Novel"
201,"Wurkayan Athara Nagnawa","Wurkayan Athara Nagnawa","Bruno Apitz","Bruno Apitz","Cyril C Perera","සිරිල් සී. පෙරේරා","Sinhala","English Translation Novel","Novel"
200,"Volga Dupatha","වොල්ගා දූපත","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","","","Sinhala","English Translation Novel",""
199,"Manimekala","මණිමේඛලා","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","","","Sinhala","English Translation Novel",""
198,"Ethulwima Tahanam","ඇතුළුවීම තහනම්","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","","","Sinhala","English Translation Novel",""
197,"Nihanda shakshiya","නිහඬ සාක්ෂිය","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","","","Sinhala","English Translation Novel",""
196,"Bhishanye horawa","භීෂණයේ හෝරාව","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","","","Sinhala","English Translation Novel",""
195,"Adisi Hasthaya","අදිසි හස්තය","","","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","Sinhala","English Translation Novel",""
194,"Marana Thunak","මරණ තුනක්","","","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","Sinhala","English Translation Novel",""
193,"Anthima Kemetta","අන්තිම කැමැත්ත","","","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","Sinhala","English Translation Novel",""
192,"Bihisunu Gamanak","බිහිසුණු ගමනක්","Robert luis stevensen","ආර්.එල්. ස්ටීවන්සන්","Lasitha Ravin Umagiliya","ලසිත රවීන් උමගිලිය","Sinhala","English Translation Novel",""
191,"Lokaya Wate Asu Dawasakin","ලෝකය වටේ අසූ දවසකින්","Juls wern","ජූල්ස් වර්න්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
190,"Rahas Pariksakaya Athurudan","රහස් පරීක්ෂකයා අතුරුදන්","Anthony Reed","ඇන්තනි රීඩ්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
189,"Raktha Manikyaye Abhirahasa","රක්ත මාණික්‍යයේ අබිරහස","Anthony Reed","ඇන්තනි රීඩ්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
188,"Sengawunu lowe Sawariyak","සැඟවුණු ලොවේ සවාරියක්","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
187,"Getakapana Puncha","ගැටකපන පුංචා","Leon Garfield","ලියොන් ගාෆීල්ඩ්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
186,"Wedi Handa","වෙඩි හඬ","Sherlock Holmes","ෂර්ලොක් හෝම්ස්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
185,"Surupi Nalangana","සුරූපී නළඟන","Sherlock Holmes","ෂර්ලොක් හෝම්ස්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
184,"Ejypthu shapaya","ඊජිප්තු ශාපය","Sherlock Holmes","ෂර්ලොක් හෝම්ස්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
183,"Pradipagaraye Wickramaya","ප්‍රදීපාගාරයේ වික්‍රමය","Sherlock Holmes","ෂර්ලොක් හෝම්ස්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
182,"Maraka Satana","මාරක සටන","","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
181,"Sherlock Holmsge Mathaka Satahan","ෂර්ලොක් හෝම්ස්ගේ මතක සටහන්","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","N.A.D.Gunathilaka","එන්.ඒ.ඩී. ගුණතිලක","Sinhala","English Translation Novel",""
180,"Beskarwilhi Dadaballa","බැස්කර්විල්හි දඩබල්ලා","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
179,"Sherlock Holms - Russiyanu Ottykaraya","ෂර්ලොක් හෝම්ස් - රුසියානු ඔත්තුකරු","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
178,"Sherlock Holms - Gindara Samaga Sellam","ෂර්ලොක් හෝම්ස් - ගින්දර සමඟ සෙල්ලම්","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
177,"Sherlock Holms - Samudure Satana","ෂර්ලොක් හෝම්ස් - සමුදුරේ සටන","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
176,"Sherlock Holms - Adbutha Aganthukaya","ෂර්ලොක් හෝම්ස් - අද්භූත ආගන්තුකයා","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
175,"Sherlock Holms - Indra nila Manikya","ෂර්ලොක් හෝම්ස් - ඉන්ද්‍රනීල මැණික්ය","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
174,"Sherlock Holms - Weradunu Dadayama","ෂර්ලොක් හෝම්ස් - වැරදුණු දඩයම","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
173,"Sherlock Holms - Bishanayak","ෂර්ලොක් හෝම්ස් - භීෂණයක්","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
172,"Sherlock Holms - Antharaya Adawiyaka","ෂර්ලොක් හෝම්ස් - අන්තරාය අඩවියක","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
171,"Sherlock Holms - Kalu Wyagraya","ෂර්ලොක් හෝම්ස් - කළු ව්‍යග්‍රයා","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
170,"Sherlock Holms - Lohitha Pareeksanaya","ෂර්ලොක් හෝම්ස් - ලෝහිත පරීක්ෂණය","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
169,"Sherlock Holms - Bayanaka Miniha","ෂර්ලොක් හෝම්ස් - භයානක මිනිහා","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
168,"Sherlock Holms - Sherlock Holms Apasu Eyi","ෂර්ලොක් හෝම්ස් - ෂර්ලොක් හෝම්ස් ආපසු එයි","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
167,"Sherlock Holms - Le Salakuna","ෂර්ලොක් හෝම්ස් - ලේ සලකුණ","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
166,"Sherlock Holms - Bihisunu Nimnaya","ෂර්ලොක් හෝම්ස් - බිහිසුණු නිම්නය","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
165,"Sherlock Holms -Rathuwatha Hendikatha","ෂර්ලොක් හෝම්ස් - රතු වත හැඳි කාන්තාව","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
164,"Sherlock Holms -Sunaka sapaya","ෂර්ලොක් හෝම්ස් - සුනඛ සාපය","Sir Arthur Conandoyle","ශ්‍රීමත් ආතර් කොනන් ඩොයිල්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
163,"Tarzanta Hamuwu Unmaththakaya","ටාසන්ට හමුවූ උන්මත්තකයා","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","D.M.Karunarathna","ඩී.එම්. කරුණාරත්න","Sinhala","English Translation Novel",""
162,"Tarzan saha Abirahas Lokaya","ටාසන් සහ අබිරහස් ලෝකය","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","P.B.Senanayaka","පී.බී. සේනානායක","Sinhala","English Translation Novel",""
161,"Tarzan saha Roma Soldaduwo","ටාසන් සහ රෝම සොල්දාදුවෝ","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Nishani Dissanayaka","නිශානි දිසානායක","Sinhala","English Translation Novel",""
160,"Tarzan ha Mahar Rejina","ටාසන් හා මහා රැජින","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Deemon Ananda","ඩීමන් ආනන්ද","Sinhala","English Translation Novel",""
159,"Wanantharaye Adhipathy Tarzan","වනාන්තරයේ අධිපති ටාසන්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Deemon Ananda","ඩීමන් ආනන්ද","Sinhala","English Translation Novel",""
158,"Tarzan saha Atharamanwu Yathrikayo","ටාසන් සහ අතරමංවූ යාත්‍රිකයෝ","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Prabath MIrihagalla","ප්‍රභාත් මිරිහාගල්ල","Sinhala","English Translation Novel",""
157,"Veera Vickramanvitha Tarzan","වීර වික්‍රමාන්විත ටාසන්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Deemon Ananda","ඩීමන් ආනන්ද","Sinhala","English Translation Novel",""
156,"Tarzan ha Sathuru Sena","ටාසන් හා සතුරු සේනා","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Deemon Ananda","ඩීමන් ආනන්ද","Sinhala","English Translation Novel",""
155,"Tarzan ha Kuhumbu Minissu","ටාසන් හා කුහුඹු මිනිස්සු","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
154,"Tarzan Ha Swarnamaya Sinhaya","ටාසන් හා ස්වර්ණමය සිංහයා","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
153,"Bihisunu Tarzan","බිහිසුණු ටාසන්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
152,"Nodemunu Tarzan","නොදැමුණු ටාසන්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
151,"Tarzan ha Oparaye menik","ටාසන් හා ඕපරයේ මැණික්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
150,"Tarzan ge Puthraya","ටාසන්ගේ පුත්‍රයා","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
149,"Tarzan ge Wanasiwpawo","ටාසන්ගේ වනසිව්පාවෝ","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
148,"Tarzan Apasu Eyi","ටාසන් ආපසු එයි","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
147,"Wanarayange Tarzan","වඳුරන්ගේ ටාසන්","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
146,"Solamange Geethaya","සොලමන්ගේ ගීතය","Toni Morrison","ටෝනි මොරිසන්","","","Sinhala","English Translation Novel",""
145,"Mosad","මොසාඩ්","Michael Bar","මයිකල් බාර්-සොහාර්","Yasasiri Janaka Kumara","යසසිරි ජනක කුමාර","Sinhala","English Translation Novel",""
144,"Nothradamaye Kuda","නෝත්‍රදාමයේ කුදා","Victor Hugo","වික්ටර් හියුගෝ","Kumara Siriwardana","කුමාර සිරිවර්ධන","Sinhala","English Translation Novel",""
143,"Akrawe Athpitapatha","අක්රාවේ අත්පිටපත","Paulo Coelho","පාවුලෝ කොයියෝ","D.M.S.Ariyarathna","ඩී.එම්.එස්. ආරියරත්න","Sinhala","English Translation Novel",""
142,"Wanaraya","වඳුරා","Chu Cheng Eng","වු චෙන්ග් එන්","A.P.Gunarathna","ඒ.පී. ගුණරත්න","Sinhala","English Translation Novel",""
141,"Piyedra Ganga bada hinda Welapunemi","පියෙද්රා ගඟ බඩ හිඳ වැලපුනෙමි","Paulo Coelho","පාවුලෝ කොයියෝ","Piyal Jayarathna","පියල් ජයරත්න","Sinhala","English Translation Novel",""
140,"Tom Mamage Kutiya","ටොම් මාමාගේ කුටිය","Harriet Beecher Stowe","හැරියට් බීචර් ස්ටෝව්","Justin Wijayawardana","ජස්ටින් විජයවර්ධන","Sinhala","English Translation Novel",""
139,"Ukusu Dadayama","උකුසු දඩයම","Jack Higgins","ජැක් හිගින්ස්","Indrani Karunarathna","ඉන්ද්‍රාණි කරුණාරත්න","Sinhala","English Translation Novel",""
138,"Yuddaya ha Amma","යුද්ධය හා අම්මා","Necholas Gage","නිකොලස් ගේජ්","Anula de Silva","අනුලා ද සිල්වා","Sinhala","English Translation Novel",""
137,"Anunge le","අනුන්ගේ ලේ","simone de Beauvoir","සිමෝන් ද බෝවුවර්","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
136,"1984","1984","George Orwell","ජෝර්ජ් ඕවල්","Ariyawansha Ranaweera","ආරියවංශ රණවීර","Sinhala","English Translation Novel",""
135,"Dampata Kathawa","දම්පාට කතාව","Alice Walker","ඇලිස් වෝකර්","Amali Boralugoda","අමාලි බොරළුගොඩ","Sinhala","English Translation Novel",""
134,"Re bowu Ikbithi","රෑ බෝවූ ඉක්බිති","K.A. Abbas","කේ.ඒ. අබ්බාස්","Sugathapala de Silva","සුගතපාල ද සිල්වා","Sinhala","English Translation Novel",""
133,"Samudda Yathikawa","සමුද්‍ර යාතිකයෝ","Khaled Hosseini","කාලිඩ් හොසෙයිනි","Ganga Niroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Translation Novel",""
132,"Anthima Mohoikan Gothrikaya","අන්තිම මොහිකාන් ගෝත්‍රිකයා","James Penimor Cooper","ජේම්ස් ෆෙනිමෝර් කූපර්","Gunathilaka Nissanka","ගුණතිලක නිශ්ශංක","Sinhala","English Translation Novel",""
131,"Wanawasanaya","වනවාසනය","James Vance Marshall","ජේම්ස් වොන්ස් මාර්ෂල්","Upali Kannangara","උපාලි කන්නන්ගර","Sinhala","English Translation Novel",""
130,"Buruma Samaya","බුරුම සමය","George Orwell","ජෝර්ජ් ඕවල්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel",""
129,"Kung fu","කුංග් ෆූ","Arthur weilly","ආතර් වේලි","Senarathna Weerasinghe","සේනාරත්න වීරසිංහ","Sinhala","English Translation Novel",""
128,"Lokaye Asawa","ලෝකයේ ආසාව","H.Rider Haggard","එච්. රයිඩර් හැගාඩ්","S.Chandrasiri Dasanayaka","එස්. චන්ද්‍රසිරි දිසානායක","Sinhala","English Translation Novel",""
127,"Sangu Andaheraya","සංගු අඬහැරය","Marie Majerowa","මාරි මජරෝවා","K.B.Sugathadasa","කේ.බී. සුගතදාස","Sinhala","English Translation Novel",""
126,"Seeya saha Munubura","සීයා සහ මුනුබුරා","Maxim Gorki","මැක්සිම් ගෝර්කි","Bandusena Gunasekara","බන්දුසේන ගුණසේකර","Sinhala","English Translation Novel",""
125,"Gringo Mahalla","ග්‍රින්ගෝ මහල්ලා","Carloa Fuentes","කාර්ලෝස් ෆුවෙන්ටේස්","Pasan Kodikara","පසන් කොඩිකාර","Sinhala","English Translation Novel",""
124,"Eva Luna","එවා ලූනා","Isabel Iyande","ඉසබෙල් අයියන්දේ","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
123,"Piyapathak wan Jivithayak","පියාපතක් වන් ජීවිතයක්","Milan Kundera","මිලාන් කුන්දේරා","Gamini Wijethunga","ගාමිණී විජේතුංග","Sinhala","English Translation Novel",""
122,"Karnal saha Erendira","කර්නල් සහ එරෙන්දිරා","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Janaka Inimankada","ජනක ඉනිමන්කඩ","Sinhala","English Translation Novel",""
121,"Masterman Redy","මාස්ටර්මන් රෙඩි","Fredrick Meriat","ෆෙඩ්රික් මැරියට්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
120,"Hentsowe Roopat","හෙන්ට්සෝවේ රූපට්","Anthony Hope Hawkins","ඇන්තනි හෝප්","S.Chandrasiri Dasanayaka","එස්. චන්ද්‍රසිරි දිසානායක","Sinhala","English Translation Novel",""
119,"Sendawe Sirakaruwa","සෙන්ඩාවේ සිරකරුවා","Anthony Hope Hawkins","ඇන්තනි හෝප්","S.Chandrasiri Dasanayaka","එස්. චන්ද්‍රසිරි දිසානායක","Sinhala","English Translation Novel",""
118,"Vijayagrahi Konan / Makarage Horawa","විජයග්‍රාහී කොනන් / මකරාගේ හෝරාව","Robert E Howaed","රොබට් ඊ. හොවාර්ඩ්","Domonoc Mendis","ඩොමිනික් මෙන්ඩිස්","Sinhala","English Translation Novel",""
117,"Vijayagrahi konan","විජයග්‍රාහී කොනන්","Robert E Howaed","රොබට් ඊ. හොවාර්ඩ්","K.G.Karunathilake","කේ.ජී. කරුණාතිලක","Sinhala","English Translation Novel",""
116,"Allan Kwartermange Weera Charikawa","ඇලන් ක්වාටර්මේන්ගේ වීර චාරිකාව","H.Rider Haggard","එච්. රයිඩර් හැගාඩ්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English Translation Novel",""
115,"Robin Hood","රොබින් හුඩ්","","","David Karunarathna","ඩේවිඩ් කරුණාරත්න","Sinhala","English Translation Novel",""
114,"Lenwalasage Gothraya  2","ලේන්වළසාගේ ගෝත්‍රය 2","Jean M. Auel","ජීන් එම්. ඕවෙල්","Abaya Hewawasam","අභය හේවාවසම්","Sinhala","English Translation Novel",""
113,"Lenwalasage Gothraya  1","ලේන්වළසාගේ ගෝත්‍රය 1","Jean M. Auel","ජීන් එම්. ඕවෙල්","Abaya Hewawasam","අභය හේවාවසම්","Sinhala","English Translation Novel",""
112,"Amathakawu Desayaka Atharamanwa","අමතක වූ දේශයක අතරමංව","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel",""
111,"Kalayata Amathakawu Deshaya","කාලයට අමතක වූ දේශය","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Ananda Sellahewa","ආනන්ද සෙල්ලහේවා","Sinhala","English Translation Novel",""
110,"Gini Hal Gini Keli","ගිනි හල් ගිනි කෙළි","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
109,"Jane Eyre","ජේන් අයර්","Charlotte Bronte","චාලට් බ්‍රොන්ටේ","R.N.H.Perera","ආර්.එන්.එච්. පෙරේරා","Sinhala","English Translation Novel",""
108,"Jane Eyre","ජේන් අයර්","Chrlotte Bronte","ෂාලට් බ්‍රොන්ටේ","D.M.Karunarathna","ඩී.එම්. කරුණාරත්න","Sinhala","English Translation Novel",""
107,"Origon Weera Charikawa","ඔරිගන් වීර චාරිකාව","Rutgers Van Der Loeff","රට්ගර්ස් වැන් ඩර් ලෝෆ්","Rani Senarathna Rajapaksha","රාණි සේනාරත්න රාජපක්ෂ","Sinhala","English Translation Novel",""
106,"Govipola Andaraya","ගොවිපොළ අන්දරය","George Orwell","ජෝර්ජ් ඕවල්","Sumithra Rahubadda","සුමිත්‍රා රාහුබද්ධ","Sinhala","English Translation Novel",""
105,"Siyak Wasaka Hudakalawa","සියක් වසක හුදකලාව","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Abe Dissanayaka","අබේ දිසානායක","Sinhala","English Translation Novel",""
104,"Karumakkara Kathawak","කරුමක්කාර කතාවක්","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
103,"Mas Maduwa","මස් මඩුව","Kurt Vonnegut","කර්ට් වොන්නගුට්","Chulananda Samaranayaka","චූලානන්ද සමරනායක","Sinhala","English Translation Novel",""
102,"Mage Pawulai Anek Sattui","මගේ පවුලයි අනෙක් සත්තුයි","Gerald Durrell","ජෙරල්ඩ් ඩරල්","Rani Senarathna Rajapaksha","රාණි සේනාරත්න රාජපක්ෂ","Sinhala","English Translation Novel",""
101,"Anduru Palingu Thala Medin","අඳුරු පළිඟු තැළ මැදින්","Jostein Gaarder","ජොස්ටින් ගෝඩර්","Rani Senarathna Rajapaksha","රාණි සේනාරත්න රාජපක්ෂ","Sinhala","English Translation Novel",""
100,"Santhiyago nam Serisaranna","සන්තියාගෝ නම් සැරිසරන්නා","Paulo Coeiho","පාවුලෝ කොයියෝ","Chulananda Samaranayaka","චූලානන්ද සමරනායක","Sinhala","English Translation Novel",""
99,"Muhudubath Wu Selaruwakuge Kathawa","මුහුදුබත් වූ නැවියෙකුගේ කතාව","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Piyal Jayarathna","පියල් ජයරත්න","Sinhala","English Translation Novel",""
98,"Ridi Asipatha","රිදී අසිපත","Ian Serraillier","ඉයන් සෙරේලියර්","Senarathna Weerasinghe","සේනාරත්න වීරසිංහ","Sinhala","English Translation Novel",""
97,"Kalu Heesaraya","කළු හීසරය","R.L. Stevenson","ආර්.එල්. ස්ටීවන්සන්","Suraweera Wickramasinghe","සුරවීර වික්‍රමසිංහ","Sinhala","English Translation Novel",""
96,"Robinson Kruso","රොබින්සන් කෲසෝ","Denial Defo","ඩැනියෙල් ඩෙෆෝ","Adwin Ranawaka","එඩ්වින් රණවක","Sinhala","English Translation Novel",""
95,"Nattal Geethaya","නත්තල් ගීතය","Charles Dickens","චාල්ස් ඩිකන්ස්","Cyril C Perera","සිරිල් සී. පෙරේරා","Sinhala","English Translation Novel",""
